国家安全工作归根结底是保障人民利益，要始终把人民群众生命安全放在第一位，下列选项中不属于保障人民生命安全的表述是（ ）。,C
贯穿总体国家安全观思想方法不包括下列哪种思维方式（ ）。,D
下列选项中不属于总体国家安全观核心要义中五对关系的是（ ）。,D
2014 年 4 月 15 日，习近平总书记在（ ）会议上第一次提出总体国家安全观概念，强调走中国特色国家安全道路。,C
2020 年 2 月 14 日，习近平总书记主持召开中央全面深化改革委员会第十二次会议并发表重要讲话，强调要把（ ）纳入国家安全体系。,D
被称为发展“推进器”、民意“晴雨表”、社会“黏合剂”、道德“风向标”的是指（ ）。,B
习近平总书记指出，我国科技总体上与发达国家比有差距，要发挥自己优势， 在 2050 年都不可能赶上的核心技术领域，要研究措施。这一措施被称为（ ）。,C
习近平总书记在党的十八届中央政治局集体学习时指出，大力发展核心技术，完善网络治理体系的“牛鼻子”是指（ ）。,A
习近平总书记在《学习贯彻党的十八届五中全会精神专题研讨班上的讲话》中将（ ）称为我国经济发展中的“阿喀琉斯之踵”。,C
被称为我国首份指导国家安全工作的纲领性文件是（ ）。,D
面对新形势新挑战，要发扬（ ）精神，既要敢于斗争，又要善于斗争。,A
围绕不断提高维护人民安全的能力和水平，下列选项中不属于重点做好维护公共安全的措施有（ ）。,B
国家安全工作归根结底是保障人民利益，要始终把人民群众生命安全放在第一位，下列选项中不属于保障人民生命安全的表述是（ ）。,C
贯穿总体国家安全观思想方法不包括下列哪种思维方式（ ）。,D
下列选项中不属于总体国家安全观核心要义中五对关系的是（ ）。,D
2014 年 4 月 15 日，习近平总书记在（ ）会议上第一次提出总体国家安全观概念，强调走中国特色国家安全道路。,C
2020 年 2 月 14 日，习近平总书记主持召开中央全面深化改革委员会第十二次会议并发表重要讲话，强调要把（ ）纳入国家安全体系。,D
人们调节不良情绪的方式有宣泄、转移等,对
大学生心理咨询的类型有发展性心理咨询、适应性心理咨询、阻碍性心理咨询等,对
大学生心理障碍常见的类型有焦虑症、狭隘与抑郁、强迫症、-神经衰弱、怯懦与自卑、狂妄与自大 等,对
个别心理咨询是由来访求助者单独向咨询机构提出咨询要求，由单个咨询人员出面解答、劝导和帮助的一种形式。,对
心理咨询是借助一种特殊的人际关系，运用心理学理论、知识和方法，通过语言、文字及其他信息传递方式，给咨询对象以帮助、启发和指导的过程。,对
心理健康的人对世界的知觉是客观的，他们能按照生活的真实面目来看待生活，他们能按照自己的本来面目来正视自我，并能够坦然地接受现实中的自己，包括现实中自己的缺点和不足。,对
学生健康的心理状态是由良好的心理环境熏陶而成的，而良好的心理环境是由人际关系构成的，这主要反映在教师与教师之间，教师与学生之间、学生与学生之间的关系上。,对
要树立正确的人生观、价值观，大学生必须通过社会实践活动、先进模范人物报告会、政治思想教育课等多种途径来陶冶自己的情操，并在情感的升华中构建符合社会主义核心道德观的人生观、价值观框架。,对
心理障碍几乎人人都可能遇到，如失恋、落榜、人际关系冲突造成的情绪波动、失调，一段时期内不良心境造成的心去减退、生活规律迷乱甚至行为异常、性格偏离等,对
心里障碍是在特定的情景和时段中，由不良刺激引起的心理异常现象，属于正常的心理活动中暂时性的局部异常状态,对
心理咨询就是心理治疗， 效果是一样的。 （）,错
情绪不可能被调节，也不可能被管理的。 （）,错
我们在面对负性情绪时首先要坦然接纳并面对，然后再想办法采取建设性的方式去解决问题。（）,对
心理健康的人，不但能体验到喜怒哀乐，真实地感受到各种情绪，而且能恰当地调控自己的情绪，心胸开阔，热爱生活，积极乐观。 （）,对
排解愤怒不需要讲究技巧的，只要图一时之快，逞一时之勇，发泄出来就好。 （）,错
社交恐惧症是一种不可以治疗的疾病。 （）,错
国家鼓励和支持新闻媒体、社会组织开展精神卫生的公益性宣传，普及精神卫生知识，引导公众关注心理健康，预防精神障碍的发生。,对
保密原则是心理咨询中最重要的原则 （）,对
长期的高焦虑会引起高血压，胃溃疡 （）,对
心理健康状态是静止的，固定不变的。（）,错
恋爱失败了，而用功学习，用好成绩来补偿失恋的痛苦，可谓“失之东隅，收之桑榆”这是一种积极的心理防御。（）,对
当刺激事件打破了有机体现有的平衡或超过了个体的能力所及，个体就会感受到压力（）,对
一个想自杀的开始表现慷慨和分享个人财产，表明这个人有好转和恢复的迹象。（）,错
人的情绪来自人所遭遇的事情本身。（）,错
以下属于对挫折的正确认知的是（ ）,D
"当与同学发生争执,感到愤怒时,我们应当做到（ )。",D
下面代表的不是晕轮效应的词语是 ( ),C
动机强度与学习效率之间的关系是（ )。,D
以下哪一项不属于心理危机的表现（ ),B
"由于突然遭受严重灾难、重大生活事件或精神压力,使生活状况发生明显的变化,尤其是出现了用现有的生活条件和经验难以克服的困难,以致使当事人陷于痛苦、不安状态,常伴有绝望、麻木不仁、焦虑,以及植物神经症状和行为障碍的现象称为:( )",B
"大学生在学校群体生活中,要时刻注意养成良好的学习生活习惯,学会有规律地生活。有利于大学生科学用脑,排除心理障碍,促进心理健康。以下说法正确的是 ( )",A
某生学习成绩较差，却经常在同学面前炫耀自己的父亲是××级干部， 以求得心理满足。这是采用了（ ）这种心理防御机制的表现。,B
某学生活泼、好动、乐观、灵活，喜欢交朋友，爱好广泛，稳定性差， 缺少毅力，见异思迁。他的气质类型属于（ ),A
如果你对以前一个同学对你的谩骂时的愤怒的心情，一直记到现在。请问这种记忆的名称叫做：( ),C
人在危险紧急意外事件出现时表现出高度紧张的情绪化称为( ),D
“入芝兰之室，久而不闻其香”描述的是( ),A
关于“情绪”不对的说法是（ ）,A
考试焦虑主要属于（ ）方面的问题。,A
当你身边大多数人选择某种东西时，你常不自觉地做出相同的行为，这一心理现象称作（ ）,C
能使学生产生良好的自我预言效应的最佳期望水平是（ ）,D
心理咨询时，在讲话上，最常见的阻抗表现形式是（ ）,B
气质类型（ ）,D
一个人总是反复检查是否锁了门或不停地洗手，这属于下面哪一种心理障碍（ ）,D
“富贵不能淫，贫贱不能移，威武不能屈”这表明了一个人意志品质的（ ）。,D
下列哪种心理属于健康心理。（）,D
大学生刚进校时进行心理健康测试，主要目的是帮助学生更好的了解自己,对
"大学作为一个特殊的群体,衡量大学生心理健康的首要为（）",D
网络交往是现实人际交往的延伸，在网络中不要随便制造、传播谣言，搞乱网络秩序；不能进行行骗活动，不能传播病毒。,对
大学生凭借自己的计算机操作技术，出于好奇或者其他目的，在网络上制作和传播计算机病毒，这不是违法的行为,错
违反国家规定，对计算机信息系统功能进行删除、修改、增加、干扰，造成计算机信息系统不能正常运行，后果很严重的，处五年以下有期徒刑或者拘役；后果特别严重的，处五年以上有期徒刑,对
违反国家规定，侵入国家事务、国防建设、顶端科学技术领域的计算机信息系统的，可以不判刑或者拘役,错
互联网上流行的“人肉搜索”也是一种网络暴力，它将受害人隐私信息公之于众，侵犯了他人的隐私权，但不是违法行为。,错
对以牟利为目的，利用互联网、移动通信终端制作、复制、出版、贩卖、传播淫秽电子信息的，以制作、复制、出版、贩卖、传播淫秽物品都是违法行为。,对
